pcd,pcd2,pcds,dointr,doterm,oscty,ced,oslaua,osward,parish,usertype,oseast1m,osnrth1m,osgrdind,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,oa01,casward,npark,lsoa01,msoa01,ur01ind,oac01,oa11,lsoa11,msoa11,wz11,sicbl,bua24,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,icb,oa21,lsoa21,msoa21,ruc21
"E17 9BQ","E17  9BQ","E17 9BQ","199405","199507","E99999999","E99999999","E09000031","E05013893","E43000221","1","537600","0188500","8","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022170","00BHGJ","E65000001","E01004406","E02000910","5","7A3","E00022170","E01004406","E02000910","E33036396","E38000255","E63011885","A1","4B1",51.578576,-0.015574,"E37000051","","E23000001",12412,"E56000028","E54000029","E00022170","E01004406","E02000910","UN1"
"E17 9BS","E17  9BS","E17 9BS","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537691","0188413","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022171","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022171","E01004405","E02000914","E33036414","E38000255","E63011885","A1","4B1",51.577772,-0.014296,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022171","E01004405","E02000914","UN1"
"E17 9BT","E17  9BT","E17 9BT","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537683","0188445","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022170","00BHGJ","E65000001","E01004406","E02000910","5","7A3","E00022170","E01004406","E02000910","E33036396","E38000255","E63011885","A1","4B1",51.578062,-0.014399,"E37000051","","E23000001",12412,"E56000028","E54000029","E00022170","E01004406","E02000910","UN1"
"E17 9BU","E17  9BU","E17 9BU","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537919","0188578","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022164","00BHGJ","E65000001","E01004405","E02000914","5","7B1","E00022164","E01004405","E02000914","E33036415","E38000255","E63011885","A1","3A2",51.579199,-0.010943,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022164","E01004405","E02000914","UN1"
"E17 9BW","E17  9BW","E17 9BW","199606","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537700","0188496","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022170","00BHGJ","E65000001","E01004406","E02000910","5","7A3","E00022170","E01004406","E02000910","E33036396","E38000255","E63011885","A1","4B1",51.578516,-0.014134,"E37000051","","E23000001",12412,"E56000028","E54000029","E00022170","E01004406","E02000910","UN1"
"E17 9BX","E17  9BX","E17 9BX","200106","200305","E99999999","E99999999","E09000031","E05013893","E43000221","1","537412","0189266","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022184","00BHGJ","E65000001","E01004409","E02000910","5","7B1","E00022184","E01004409","E02000910","E33030703","E38000255","E63011885","A1","3A2",51.585505,-0.017987,"E37000051","","E23000001",9342,"E56000028","E54000029","E00022184","E01004409","E02000910","UN1"
"E17 9BY","E17  9BY","E17 9BY","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537971","0188555","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022156","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022156","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578980,-0.010202,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022156","E01004405","E02000914","UN1"
"E17 9BZ","E17  9BZ","E17 9BZ","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538186","0188580","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022455","00BHGS","E65000001","E01004466","E02000909","5","7A3","E00022455","E01004466","E02000909","E33036385","E38000255","E63011885","A1","4A3",51.579152,-0.007091,"E37000051","","E23000001",19125,"E56000028","E54000029","E00022455","E01004466","E02000909","UN1"
"E17 9DA","E17  9DA","E17 9DA","199208","199412","E99999999","E99999999","E09000031","E05013893","E43000221","1","537900","0188500","8","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022168","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022168","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578503,-0.011248,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022168","E01004405","E02000914","UN1"
"E17 9DB","E17  9DB","E17 9DB","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537898","0188437","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022168","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022168","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.577937,-0.011301,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022168","E01004405","E02000914","UN1"
"E17 9DD","E17  9DD","E17 9DD","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537986","0188464","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022168","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022168","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578159,-0.010021,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022168","E01004405","E02000914","UN1"
"E17 9DE","E17  9DE","E17 9DE","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","538027","0188481","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022156","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022156","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578301,-0.009423,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022156","E01004405","E02000914","UN1"
"E17 9DF","E17  9DF","E17 9DF","198001","","E99999999","E99999999","E09000031","E05013893","E43000221","0","538097","0188506","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022156","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022156","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578509,-0.008404,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022156","E01004405","E02000914","UN1"
"E17 9DG","E17  9DG","E17 9DG","198001","199112","E99999999","E99999999","E09000031","E05013893","E43000221","1","537800","0188600","8","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022164","00BHGJ","E65000001","E01004405","E02000914","5","7B1","E00022164","E01004405","E02000914","E33036415","E38000255","E63011885","A1","3A2",51.579426,-0.012651,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022164","E01004405","E02000914","UN1"
"E17 9DH","E17  9DH","E17 9DH","198001","201005","E99999999","E99999999","E09000031","E05013887","E43000221","1","538214","0188472","1","E18000007","E40000003","E92000001","E12000007","5","E14001334","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGC","E00021966","00BHGC","E65000001","E01004364","E02000913","5","7A3","E00021966","E01004364","E02000913","E33036409","E38000255","E63011885","A1","4B1",51.578175,-0.006730,"E37000051","","E23000001",7069,"E56000028","E54000029","E00021966","E01004364","E02000913","UN1"
"E17 9DJ","E17  9DJ","E17 9DJ","198001","199512","E99999999","E99999999","E09000031","E05013893","E43000221","1","538200","0188500","8","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022156","00BHGJ","E65000001","E01004405","E02000914","5","7A3","E00022156","E01004405","E02000914","E33036415","E38000255","E63011885","A1","4B1",51.578430,-0.006921,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022156","E01004405","E02000914","UN1"
"E17 9DL","E17  9DL","E17 9DL","199002","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538372","0188671","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022456","00BHGS","E65000001","E01004467","E02000909","5","2A2","E00022456","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.579924,-0.004373,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022456","E01004467","E02000909","UN1"
"E17 9DN","E17  9DN","E17 9DN","198001","","E99999999","E99999999","E09000031","E05013887","E43000221","0","538303","0188545","1","E18000007","E40000003","E92000001","E12000007","5","E14001334","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGC","E00021966","00BHGC","E65000001","E01004364","E02000913","5","7A3","E00021966","E01004364","E02000913","E33036409","E38000255","E63011885","A1","4B1",51.578809,-0.005418,"E37000051","","E23000001",7069,"E56000028","E54000029","E00021966","E01004364","E02000913","UN1"
"E17 9DP","E17  9DP","E17 9DP","198001","","E99999999","E99999999","E09000031","E05013887","E43000221","0","538574","0188755","1","E18000007","E40000003","E92000001","E12000007","5","E14001334","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGC","E00021945","00BHGC","E65000001","E01004363","E02000913","5","7A3","E00021945","E01004363","E02000913","E33036409","E38000255","E63011885","A1","4C2",51.580629,-0.001427,"E37000051","","E23000001",14952,"E56000028","E54000029","E00021945","E01004363","E02000913","UN1"
"E17 9DQ","E17  9DQ","E17 9DQ","201612","","E99999999","E99999999","E09000031","E05013893","E43000221","0","537851","0188635","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGJ","E00022164","00BHGJ","E65000001","E01004405","E02000914","5","7B1","E00022164","E01004405","E02000914","E33036415","E38000255","E63011885","A1","3A2",51.579728,-0.011901,"E37000051","","E23000001",8814,"E56000028","E54000029","E00022164","E01004405","E02000914","UN1"
"E17 9DR","E17  9DR","E17 9DR","199002","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538546","0188813","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022486","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022486","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.581157,-0.001808,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022486","E01004467","E02000909","UN1"
"E17 9DS","E17  9DS","E17 9DS","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538510","0188746","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022486","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022486","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.580564,-0.002353,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022486","E01004467","E02000909","UN1"
"E17 9DT","E17  9DT","E17 9DT","200306","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538514","0188808","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022486","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022486","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.581120,-0.002271,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022486","E01004467","E02000909","UN1"
"E17 9DU","E17  9DU","E17 9DU","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538472","0188753","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022486","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022486","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.580636,-0.002899,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022486","E01004467","E02000909","UN1"
"E17 9DW","E17  9DW","E17 9DW","198001","","E99999999","E99999999","E09000031","E05013887","E43000221","0","538526","0188714","1","E18000007","E40000003","E92000001","E12000007","5","E14001334","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGC","E00021944","00BHGC","E65000001","E01004363","E02000913","5","7A3","E00021944","E01004363","E02000913","E33036409","E38000255","E63011885","A1","4B1",51.580273,-0.002135,"E37000051","","E23000001",14952,"E56000028","E54000029","E00021944","E01004363","E02000913","UN1"
"E17 9DX","E17  9DX","E17 9DX","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538401","0188736","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022447","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022447","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.580501,-0.003929,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022447","E01004467","E02000909","UN1"
"E17 9DY","E17  9DY","E17 9DY","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538351","0188721","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022447","00BHGS","E65000001","E01004467","E02000909","5","7B1","E00022447","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.580378,-0.004656,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022447","E01004467","E02000909","UN1"
"E17 9DZ","E17  9DZ","E17 9DZ","198001","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538291","0188611","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022456","00BHGS","E65000001","E01004467","E02000909","5","2A2","E00022456","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.579405,-0.005565,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022456","E01004467","E02000909","UN1"
"E17 9EA","E17  9EA","E17 9EA","198001","200212","E99999999","E99999999","E09000031","E05013903","E43000221","0","538315","0188646","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022456","00BHGS","E65000001","E01004467","E02000909","5","2A2","E00022456","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.579713,-0.005205,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022456","E01004467","E02000909","UN1"
"E17 9EB","E17  9EB","E17 9EB","200704","","E99999999","E99999999","E09000031","E05013903","E43000221","0","538323","0188689","1","E18000007","E40000003","E92000001","E12000007","5","E14001563","E15000007","E24000012","E30000234","E16000084","E09000031","00BHGS","E00022456","00BHGS","E65000001","E01004467","E02000909","5","2A2","E00022456","E01004467","E02000909","E33036385","E38000255","E63011885","A1","3A2",51.580098,-0.005073,"E37000051","","E23000001",8188,"E56000028","E54000029","E00022456","E01004467","E02000909","UN1"
